timestamp,actual,predicted
2018-07-16 00:00:00,33.608,40.751747
2018-07-16 03:00:00,33.05925,37.883812
2018-07-16 08:00:00,35.0915,39.844147
2018-07-16 14:00:00,38.826874,47.315033
2018-07-16 19:00:00,37.78325,44.274147
2018-07-17 03:00:00,32.9495,39.467896
2018-07-17 06:00:00,33.05925,38.795994
2018-07-17 07:00:00,34.707,39.88664
2018-07-17 17:00:00,45.308876,45.979958
2018-07-17 22:00:00,40.0905,42.26162
2018-07-17 23:00:00,39.7605,40.884956
2018-07-18 02:00:00,38.8815,40.76658
2018-07-18 09:00:00,39.9805,42.263428
2018-07-18 11:00:00,45.03425,45.56849
2018-07-18 13:00:00,43.056374,47.10366
2018-07-18 15:00:00,42.177628,47.92447
2018-07-18 22:00:00,40.474876,41.40315
2018-07-19 07:00:00,38.332497,40.31745
2018-07-19 12:00:00,41.02425,47.420525
2018-07-19 13:00:00,40.25525,48.031654
2018-07-19 16:00:00,42.562252,46.781876
2018-07-20 03:00:00,38.717,40.265144
2018-07-20 05:00:00,38.277874,38.940933
2018-07-20 06:00:00,38.223,39.798973
2018-07-20 07:00:00,38.662125,39.929
2018-07-21 01:00:00,42.123,39.997063
2018-07-21 03:00:00,41.189247,38.882812
2018-07-21 07:00:00,40.42,40.01631
2018-07-21 11:00:00,49.59325,47.580353
2018-07-22 05:00:00,41.189247,38.80693
2018-07-22 06:00:00,40.8595,40.039032
2018-07-22 13:00:00,53.109123,48.224747
2018-07-23 00:00:00,44.59475,41.660583
2018-07-23 01:00:00,43.825623,40.84865
2018-07-23 02:00:00,43.001625,39.651913
2018-07-23 05:00:00,40.694626,38.23349
2018-07-23 08:00:00,43.221375,41.20343
2018-07-23 09:00:00,45.74825,41.964554
2018-07-23 13:00:00,54.53725,48.819344
2018-07-23 20:00:00,48.165127,42.617584
2018-07-24 04:00:00,42.45225,39.60842
2018-07-24 07:00:00,42.690334,40.563942
2018-07-24 08:00:00,44.485,41.135033
2018-07-24 22:00:00,47.505875,41.02079
2018-07-25 02:00:00,44.8695,39.3583
2018-07-25 05:00:00,42.8365,39.15522
