timestamp,actual,predicted
2018-07-02 01:00:00,19.961,8.539165
2018-07-02 04:00:00,21.016,19.40366
2018-07-02 09:00:00,19.650333,20.016216
2018-07-02 15:00:00,21.033749,23.539654
2018-07-02 20:00:00,25.25475,22.212505
2018-07-02 21:00:00,21.807499,21.853252
2018-07-03 04:00:00,24.973,20.214947
2018-07-03 07:00:00,24.3575,19.97871
2018-07-03 08:00:00,27.40025,20.857403
2018-07-03 10:00:00,29.633501,20.985088
2018-07-03 18:00:00,32.06075,21.561749
2018-07-03 23:00:00,18.6595,19.567608
2018-07-04 00:00:00,24.4985,19.860577
2018-07-04 03:00:00,27.15375,19.819073
2018-07-04 10:00:00,27.55825,20.767315
2018-07-04 12:00:00,29.018,21.371319
2018-07-04 14:00:00,30.9705,22.576885
2018-07-04 16:00:00,32.5355,22.761456
2018-07-05 08:00:00,29.75675,19.022686
2018-07-05 13:00:00,26.679249,20.349834
2018-07-05 14:00:00,29.44,21.713604
2018-07-05 17:00:00,32.5705,21.419659
2018-07-06 04:00:00,30.5835,18.488018
2018-07-06 06:00:00,30.056,19.181866
2018-07-06 07:00:00,29.84475,19.662334
2018-07-06 08:00:00,31.04075,18.479717
2018-07-07 02:00:00,28.13875,18.585674
2018-07-07 04:00:00,27.0485,18.48753
2018-07-07 08:00:00,28.3675,20.153057
2018-07-07 12:00:00,33.274334,19.975323
2018-07-08 09:00:00,30.35475,27.498272
2018-07-08 10:00:00,30.6535,27.246807
2018-07-08 17:00:00,33.66075,21.394756
2018-07-09 04:00:00,28.7545,19.383038
2018-07-09 05:00:00,28.71925,20.24168
2018-07-09 06:00:00,28.537333,19.037334
2018-07-09 09:00:00,29.73925,20.165752
2018-07-09 12:00:00,31.18125,20.816143
2018-07-09 13:00:00,31.199,20.841778
2018-07-09 17:00:00,31.550499,21.48045
2018-07-10 00:00:00,29.668499,19.687725
2018-07-10 08:00:00,28.63125,19.9929
2018-07-10 11:00:00,29.404667,20.1638
2018-07-10 12:00:00,29.56325,20.875835
2018-07-11 02:00:00,28.824749,18.49876
2018-07-11 06:00:00,29.5985,18.867168
2018-07-11 09:00:00,31.058,19.257305
2018-07-13 22:00:00,34.1885,27.87437
2018-07-14 02:00:00,33.977753,23.674023
2018-07-14 05:00:00,34.5405,22.937603
2018-07-14 07:00:00,33.837,26.565655
2018-07-14 15:00:00,34.1185,22.013409
2018-07-15 02:00:00,33.2035,17.23936
2018-07-15 04:00:00,34.4,16.385601
2018-07-15 09:00:00,31.46275,18.554913
2018-07-15 13:00:00,31.533249,24.324047
2018-07-15 15:00:00,24.996666,23.483196
2018-07-15 19:00:00,19.451,20.788372
2018-07-15 20:00:00,23.54875,19.970318
2018-07-15 22:00:00,26.34525,20.233868
2018-07-16 09:00:00,32.131,19.505108
2018-07-16 17:00:00,34.47,21.84196
2018-07-16 20:00:00,31.39225,22.57249
2018-07-16 23:00:00,31.163666,23.593182
2018-07-17 05:00:00,31.726501,23.255169
2018-07-17 09:00:00,34.141666,23.889751
2018-07-17 10:00:00,34.47,25.95811
2018-07-18 01:00:00,34.25875,38.31474
2018-07-18 03:00:00,34.493332,36.03996
2018-07-18 08:00:00,34.47,38.223064
2018-07-18 22:00:00,33.485332,33.28648
2018-07-19 03:00:00,32.799,32.822735
2018-07-19 05:00:00,32.171997,20.44627
2018-07-19 09:00:00,32.553,24.088604
2018-07-19 12:00:00,29.2645,21.85783
2018-07-19 13:00:00,31.6385,27.423077
2018-07-19 18:00:00,33.57325,19.138042
2018-07-20 01:00:00,31.42725,17.833477
2018-07-20 05:00:00,32.35975,18.386639
2018-07-20 07:00:00,34.54,19.417217
2018-07-20 09:00:00,33.907,18.424053
2018-07-20 13:00:00,33.461666,19.438335
2018-07-20 17:00:00,34.048,21.543255
2018-07-21 10:00:00,33.696,24.8419
2018-07-21 12:00:00,33.080498,14.645488
2018-07-21 14:00:00,33.556,22.517864
2018-07-21 16:00:00,34.54,20.552227
2018-08-01 08:00:00,34.3295,30.23228
2018-08-01 10:00:00,34.716,26.99638
2018-08-01 11:00:00,34.6455,24.86607
2018-08-02 04:00:00,34.611,29.48045
2018-08-02 22:00:00,34.751,49.482647
2018-08-03 02:00:00,32.465,30.533916
2018-08-03 03:00:00,32.307,42.61073
2018-08-03 04:00:00,31.322,27.699444
2018-08-03 09:00:00,30.28425,38.67454
2018-08-03 12:00:00,32.04275,23.362774
2018-08-03 17:00:00,33.69625,22.29594
2018-08-04 01:00:00,32.27175,20.335918
2018-08-04 04:00:00,31.7265,20.75755
2018-08-04 09:00:00,34.189,22.40501
2018-08-04 12:00:00,33.08075,23.12669
2018-08-04 23:00:00,33.08075,26.227032
2018-08-05 01:00:00,33.872,28.566875
2018-08-05 06:00:00,33.907333,26.449688
2018-08-05 08:00:00,34.259,26.848614
2018-08-05 10:00:00,34.282333,24.265118
2018-08-05 21:00:00,33.34425,22.610577
2018-08-05 23:00:00,33.16875,21.034405
2018-08-06 03:00:00,33.78425,22.440166
2018-08-07 05:00:00,33.3445,27.13792
2018-08-07 11:00:00,34.504997,34.70286
2018-08-08 01:00:00,33.661,48.7263
2018-08-08 03:00:00,33.11575,44.137188
2018-08-09 00:00:00,33.186,45.394268
2018-08-09 09:00:00,33.625748,32.912823
2018-08-10 00:00:00,31.304249,28.823467
2018-08-10 09:00:00,32.852,28.141827
2018-08-10 12:00:00,33.749,26.821514
2018-08-10 14:00:00,34.751,26.851788
2018-08-11 01:00:00,29.5105,23.670147
2018-08-11 09:00:00,31.0055,25.120342
2018-08-11 13:00:00,32.5705,24.108624
2018-08-12 01:00:00,30.03825,24.454327
2018-08-12 08:00:00,30.0205,22.97044
2018-08-12 21:00:00,31.35725,19.98875
2018-08-13 00:00:00,31.23375,19.978252
2018-08-13 09:00:00,32.131,19.9221
2018-08-13 11:00:00,32.394753,21.467999
2018-08-13 19:00:00,33.20375,22.381084
2018-08-14 06:00:00,29.458,25.497784
2018-08-14 08:00:00,31.0055,28.424053
2018-08-14 12:00:00,32.7465,27.32835
2018-08-15 07:00:00,30.74175,28.911846
2018-08-15 10:00:00,32.694,27.76292
2018-08-15 20:00:00,31.91975,32.580303
2018-08-15 21:00:00,32.07825,29.789288
2018-08-16 18:00:00,33.749,27.568584
2018-08-17 02:00:00,29.387249,29.344952
2018-08-17 14:00:00,34.29425,27.261211
2018-08-18 00:00:00,30.390333,23.795635
2018-08-18 03:00:00,29.546,22.183819
2018-08-18 04:00:00,29.03575,20.727764
2018-08-18 06:00:00,28.64875,21.253155
2018-08-18 07:00:00,30.143751,24.156963
2018-08-18 20:00:00,33.6435,23.688213
2018-08-18 23:00:00,32.94,29.056866
2018-08-19 01:00:00,32.992752,32.134747
2018-08-19 02:00:00,32.81675,33.068584
2018-08-19 03:00:00,32.28925,33.52757
2018-08-19 20:00:00,34.516666,33.327374
2018-08-20 03:00:00,34.206253,40.3054
2018-08-20 14:00:00,32.69375,37.154034
2018-08-21 12:00:00,30.442749,22.290997
