timestamp,actual,predicted
2018-07-18 03:00:00,34.493332,15.223849
2018-07-18 06:00:00,34.5405,18.69671
2018-07-18 19:00:00,33.889748,20.316006
2018-07-19 01:00:00,33.2565,17.789434
2018-07-19 02:00:00,33.99525,18.283848
2018-07-19 06:00:00,33.41475,17.69236
2018-07-19 14:00:00,31.814499,19.366642
2018-07-19 18:00:00,33.57325,21.565685
2018-07-19 22:00:00,32.48275,17.6302
2018-07-20 04:00:00,31.955,19.38704
2018-07-20 09:00:00,33.907,17.476976
2018-07-20 10:00:00,33.661,18.496521
2018-07-20 13:00:00,33.461666,21.661243
2018-07-21 05:00:00,34.23567,19.633652
2018-07-21 10:00:00,33.696,21.428463
2018-07-21 12:00:00,33.080498,21.829836
2018-07-21 14:00:00,33.556,21.009964
2018-08-01 06:00:00,34.048,20.634905
2018-08-02 16:00:00,34.751,19.299793
2018-08-02 20:00:00,31.656,17.113768
2018-08-02 21:00:00,33.39725,15.534996
2018-08-02 22:00:00,34.751,17.230793
2018-08-03 01:00:00,31.568,19.874752
2018-08-03 12:00:00,32.04275,24.495098
2018-08-03 14:00:00,32.11325,21.668694
2018-08-03 15:00:00,31.973,20.961891
2018-08-04 02:00:00,32.306747,21.910576
2018-08-04 11:00:00,33.5205,25.097612
2018-08-04 13:00:00,29.88,26.302683
2018-08-04 19:00:00,33.766666,28.180725
2018-08-04 23:00:00,33.08075,23.7363
2018-08-05 03:00:00,33.87225,24.509624
2018-08-05 20:00:00,32.97525,26.109562
2018-08-05 21:00:00,33.34425,28.172733
2018-08-06 04:00:00,33.766502,24.521442
2018-08-07 02:00:00,34.27675,24.65621
2018-08-07 03:00:00,34.10075,23.531494
2018-08-07 04:00:00,33.0805,25.415438
2018-08-07 05:00:00,33.3445,26.175144
2018-08-07 08:00:00,34.24125,28.882656
2018-08-07 11:00:00,34.504997,24.741621
2018-08-07 12:00:00,34.3295,23.97697
2018-08-07 23:00:00,34.15325,27.0326
2018-08-08 02:00:00,33.30925,29.0069
2018-08-08 06:00:00,32.34225,27.450272
2018-08-08 22:00:00,34.54,26.958189
2018-08-09 02:00:00,33.579,27.92683
2018-08-09 19:00:00,34.118,27.105253
2018-08-09 22:00:00,31.93775,20.019756
2018-08-09 23:00:00,31.674,18.49203
2018-08-11 05:00:00,28.297249,26.219284
2018-08-11 06:00:00,28.490501,21.651714
2018-08-11 09:00:00,31.0055,24.780468
2018-08-11 12:00:00,31.63875,23.580515
2018-08-11 15:00:00,34.4,28.45552
2018-08-11 18:00:00,32.88725,18.15284
2018-08-11 22:00:00,30.513,23.055923
2018-08-12 08:00:00,30.0205,28.88488
2018-08-12 09:00:00,30.671501,25.83881
2018-08-12 10:00:00,31.0405,26.752731
2018-08-12 15:00:00,34.001,34.062523
2018-08-12 19:00:00,32.055,23.385952
2018-08-12 21:00:00,31.35725,20.262371
2018-08-13 01:00:00,30.90025,27.041035
2018-08-13 02:00:00,30.79475,24.172947
2018-08-13 04:00:00,29.54575,27.073849
2018-08-13 18:00:00,34.048,27.829552
2018-08-13 23:00:00,32.1135,27.516914
2018-08-14 01:00:00,31.48025,28.035706
2018-08-14 03:00:00,30.085333,31.00705
2018-08-14 05:00:00,29.44,25.777882
2018-08-14 06:00:00,29.458,29.306984
2018-08-14 12:00:00,32.7465,27.848364
2018-08-14 19:00:00,32.922253,27.488213
2018-08-14 20:00:00,32.904747,25.338795
2018-08-15 04:00:00,29.91475,27.68674
2018-08-15 08:00:00,31.16375,32.444588
2018-08-15 19:00:00,32.71125,27.108103
2018-08-16 00:00:00,31.533,27.293848
2018-08-16 02:00:00,31.023,28.191774
2018-08-16 06:00:00,29.739,32.59642
2018-08-16 09:00:00,31.445,31.093922
2018-08-16 20:00:00,31.95525,27.74454
2018-08-17 02:00:00,29.387249,24.888653
2018-08-17 06:00:00,28.490501,26.393656
2018-08-17 08:00:00,30.10875,30.717163
2018-08-17 10:00:00,31.4275,35.632565
2018-08-17 14:00:00,34.29425,26.061157
2018-08-17 17:00:00,34.259,31.752884
2018-08-17 18:00:00,33.5905,30.455265
2018-08-18 00:00:00,30.390333,35.34245
2018-08-18 04:00:00,29.03575,26.493216
2018-08-18 05:00:00,28.84225,32.424416
2018-08-18 13:00:00,34.435,34.10986
2018-08-18 19:00:00,34.493668,40.103966
2018-08-18 20:00:00,33.6435,44.19957
2018-08-18 21:00:00,33.96025,39.12687
2018-08-18 22:00:00,33.485,34.28641
2018-08-19 00:00:00,33.39725,38.069553
2018-08-19 07:00:00,33.925,35.170837
2018-08-19 21:00:00,33.85475,38.670197
2018-08-19 22:00:00,33.696,31.626663
2018-08-19 23:00:00,34.23567,31.331303
2018-08-20 05:00:00,33.274,34.356167
2018-08-20 08:00:00,34.751,30.138874
2018-08-20 16:00:00,32.69375,31.088512
2018-08-21 03:00:00,28.297249,29.525658
2018-08-21 08:00:00,28.19175,28.26968
2018-08-21 10:00:00,29.950249,31.597729
2018-08-21 18:00:00,29.01825,31.011608
2018-08-21 19:00:00,28.543,30.208233
2018-08-21 21:00:00,27.6465,25.082874
2018-08-22 02:00:00,28.091667,29.346306
2018-08-22 05:00:00,29.282,31.474201
2018-08-22 12:00:00,29.493,23.005894
2018-08-22 14:00:00,29.159,25.707123
2018-08-22 16:00:00,28.93025,28.756523
2018-08-22 20:00:00,26.66175,22.651617
2018-08-23 08:00:00,27.740334,23.900541
2018-08-23 10:00:00,28.8775,25.966782
2018-08-23 16:00:00,33.06275,33.47682
2018-08-23 23:00:00,29.170668,26.70123
2018-08-24 14:00:00,32.46525,30.755135
2018-08-24 16:00:00,33.99525,30.43951
2018-08-24 19:00:00,30.7065,23.091637
2018-08-24 23:00:00,28.42025,23.70306
2018-08-25 10:00:00,31.92025,30.612587
2018-08-25 11:00:00,31.42725,32.478794
2018-08-25 20:00:00,30.12625,33.586975
2018-08-25 23:00:00,28.877499,31.522686
2018-08-26 01:00:00,28.209,29.001892
2018-08-26 19:00:00,23.53125,30.13807
2018-08-26 23:00:00,22.15925,24.258827
2018-08-27 01:00:00,23.689499,28.066814
2018-08-27 10:00:00,26.45075,28.189075
2018-08-27 14:00:00,28.12125,29.933456
2018-08-27 17:00:00,27.875,25.620447
2018-08-28 09:00:00,25.67675,26.752472
2018-08-28 18:00:00,28.42025,30.075748
2018-08-28 22:00:00,25.067,24.543644
2018-08-29 01:00:00,24.164,23.750977
2018-08-29 12:00:00,27.9805,29.510967
2018-08-29 18:00:00,26.345,24.717289
2018-08-30 10:00:00,27.91025,26.321701
2018-08-30 19:00:00,26.6265,25.574566
2018-08-30 20:00:00,25.9755,29.313297
2018-08-31 09:00:00,25.044,23.403976
2018-08-31 13:00:00,25.044,30.841522
2018-08-31 21:00:00,25.044,23.019707
2018-09-01 09:00:00,27.4,24.894566
2018-09-01 18:00:00,29.44025,24.518955
2018-09-01 21:00:00,27.8045,24.605804
2018-09-01 22:00:00,27.43525,22.414799
2018-09-02 00:00:00,26.60875,19.345629
2018-09-02 01:00:00,26.18675,20.188114
2018-09-02 12:00:00,28.525751,24.234901
2018-09-02 14:00:00,31.48025,20.180931
2018-09-02 15:00:00,32.09575,21.635113
2018-09-02 16:00:00,32.2715,20.61053
2018-09-02 23:00:00,27.3125,22.303017
2018-09-03 05:00:00,26.1515,22.90186
2018-09-03 13:00:00,30.706749,28.439777
2018-09-04 11:00:00,29.03575,16.894215
2018-09-04 12:00:00,29.194,16.739859
2018-09-04 17:00:00,26.4155,17.049973
2018-09-04 22:00:00,24.551,16.976406
2018-09-05 04:00:00,24.28725,15.860899
2018-09-05 13:00:00,27.94525,18.391977
2018-09-05 21:00:00,26.5735,16.438091
2018-09-05 22:00:00,26.25675,16.277042
2018-09-06 00:00:00,25.747,16.782194
2018-09-06 02:00:00,25.41275,16.215961
2018-09-06 05:00:00,24.90275,15.264213
2018-09-06 19:00:00,19.78525,15.86614
2018-09-07 01:00:00,18.16725,15.41304
2018-09-07 07:00:00,19.2925,15.521976
2018-09-07 11:00:00,22.86275,15.44984
2018-09-07 13:00:00,24.88525,16.079117
2018-09-07 17:00:00,24.252,15.083191
2018-09-07 23:00:00,22.229666,14.631876
2018-09-08 05:00:00,21.8955,14.438332
2018-09-08 16:00:00,27.4,16.380783
2018-09-08 19:00:00,25.14925,15.767052
2018-09-08 21:00:00,24.621334,15.34185
2018-09-08 23:00:00,24.21675,14.93853
2018-09-09 00:00:00,24.39275,13.791729
2018-09-09 04:00:00,23.6545,13.852127
2018-09-09 11:00:00,26.82025,15.100043
2018-09-09 22:00:00,26.732,14.985699
2018-09-10 00:00:00,25.85225,14.313928
2018-09-10 03:00:00,25.51825,13.623412
2018-09-10 05:00:00,24.903,14.810585
2018-09-10 10:00:00,26.380001,16.302755
2018-09-11 09:00:00,25.4305,14.663876
2018-09-11 11:00:00,25.114,14.321772
2018-09-11 19:00:00,21.6845,13.661089
2018-09-11 20:00:00,21.5085,13.438127
2018-09-12 02:00:00,20.13675,13.692308
2018-09-12 18:00:00,25.553501,13.50164
2018-09-13 03:00:00,23.1795,14.949565
2018-09-13 06:00:00,22.77475,14.703428
2018-09-13 07:00:00,23.777334,15.244196
2018-09-13 11:00:00,26.222,15.676247
2018-09-13 12:00:00,26.714,15.904421
2018-09-13 23:00:00,24.076,14.622563
2018-09-14 01:00:00,23.689749,15.121618
2018-09-14 03:00:00,22.7045,14.977877
2018-09-14 04:00:00,22.59875,15.193199
2018-09-14 05:00:00,22.44075,13.655145
2018-09-14 11:00:00,23.754,14.49766
2018-09-14 12:00:00,24.09375,14.3015
2018-09-14 16:00:00,23.24975,15.026318
2018-09-14 20:00:00,21.79,14.457831
2018-09-15 00:00:00,21.43825,14.400521
2018-09-15 06:00:00,20.78775,14.095612
2018-09-15 09:00:00,19.5915,14.79028
2018-09-15 14:00:00,19.8205,15.231573
2018-09-16 00:00:00,14.6675,15.761028
2018-09-16 07:00:00,12.75025,15.325272
2018-09-16 12:00:00,19.18725,15.704932
2018-09-16 13:00:00,19.18725,16.186192
2018-09-16 14:00:00,20.734749,16.835243
2018-09-16 15:00:00,21.227001,17.774317
2018-09-16 16:00:00,20.18925,17.944492
2018-09-16 19:00:00,21.034,17.053886
2018-09-17 02:00:00,20.82275,15.682304
2018-09-17 12:00:00,25.114,16.519833
2018-09-17 16:00:00,25.747,17.140337
2018-09-17 19:00:00,23.461,16.19346
2018-09-18 00:00:00,22.1595,15.382308
2018-09-18 02:00:00,23.707,15.949614
2018-09-18 04:00:00,22.68675,15.579002
2018-09-18 20:00:00,23.46075,15.644478
2018-09-19 00:00:00,22.47575,16.187586
2018-09-19 04:00:00,20.89325,14.732288
2018-09-19 09:00:00,23.847668,15.144026
2018-09-19 20:00:00,23.179249,15.593754
2018-09-19 23:00:00,21.825,15.742332
2018-09-20 08:00:00,22.80975,15.783695
2018-09-20 11:00:00,25.74675,15.605574
2018-09-21 08:00:00,23.35525,14.733516
2018-09-21 17:00:00,22.9505,15.658583
2018-09-21 19:00:00,21.069,15.733037
2018-09-21 22:00:00,20.049,15.633902
2018-09-22 02:00:00,19.43325,15.185977
2018-09-22 10:00:00,23.54875,15.635033
2018-09-22 11:00:00,24.04125,15.60504
2018-09-22 21:00:00,21.94825,14.563933
2018-09-22 22:00:00,21.35,14.209716
2018-09-23 08:00:00,20.699749,14.883971
2018-09-23 14:00:00,26.82,16.503819
2018-09-23 15:00:00,26.74975,16.794704
2018-09-23 22:00:00,21.843,15.543476
2018-09-24 07:00:00,21.5965,15.75726
2018-09-25 01:00:00,22.45825,15.157946
2018-09-25 15:00:00,27.242,18.398697
2018-09-25 16:00:00,26.87275,17.709787
2018-09-25 23:00:00,23.144249,15.367655
2018-09-26 09:00:00,24.058334,14.928533
2018-09-26 10:00:00,24.744751,15.327353
2018-09-26 12:00:00,26.433,15.3801
2018-09-26 15:00:00,27.11875,15.85717
2018-09-26 17:00:00,26.3625,16.500137
2018-09-27 11:00:00,25.3955,14.4796295
2018-09-27 12:00:00,26.13375,14.399895
2018-09-27 15:00:00,27.435501,15.660927
2018-09-27 16:00:00,27.40025,15.770383
2018-09-27 20:00:00,24.05875,14.786554
2018-09-27 23:00:00,22.370333,13.548264
2018-09-28 09:00:00,20.76975,13.912731
2018-09-28 11:00:00,15.218333,14.025803
2018-09-28 13:00:00,16.4785,15.211473
2018-09-28 14:00:00,17.4985,15.326897
2018-09-29 02:00:00,9.91875,13.75941
2018-09-29 10:00:00,10.05975,14.873404
2018-09-29 13:00:00,12.83875,16.356133
2018-09-29 15:00:00,11.87075,16.825378
2018-09-29 19:00:00,10.3585,14.254309
2018-09-30 04:00:00,11.2205,13.512882
2018-09-30 11:00:00,15.617,13.977371
2018-09-30 20:00:00,18.554,14.82946
2018-10-01 02:00:00,18.60675,15.158524
2018-10-01 21:00:00,20.82275,15.448971
2018-10-01 22:00:00,20.77,14.401764
2018-10-01 23:00:00,20.494667,14.653102
2018-10-02 01:00:00,20.471,14.596167
2018-10-02 04:00:00,20.06675,14.156204
2018-10-02 15:00:00,19.1345,16.69571
2018-10-02 20:00:00,19.80275,14.391279
2018-10-03 00:00:00,20.31275,14.831414
2018-10-03 03:00:00,20.33025,14.05046
2018-10-03 04:00:00,20.31275,13.383751
2018-10-03 05:00:00,19.715,13.160856
2018-10-03 09:00:00,21.3325,14.184466
2018-10-03 10:00:00,21.66675,15.172541
2018-10-03 12:00:00,23.1265,13.634403
2018-10-03 14:00:00,24.00625,15.689832
2018-10-03 17:00:00,25.28975,15.509624
2018-10-04 05:00:00,20.55875,12.384972
2018-10-04 13:00:00,23.637001,13.868032
2018-10-04 17:00:00,23.32,14.3783245
2018-10-04 19:00:00,23.07375,13.4150915
2018-10-05 03:00:00,23.10925,12.96341
2018-10-05 06:00:00,24.16425,12.747969
2018-10-05 07:00:00,24.28725,12.653389
2018-10-05 20:00:00,23.0915,13.150662
2018-10-06 06:00:00,20.137001,11.910818
2018-10-06 11:00:00,21.262249,13.023361
2018-10-06 15:00:00,21.9835,14.5551605
2018-10-06 19:00:00,19.838,13.8012085
2018-10-07 00:00:00,17.480999,13.263427
2018-10-07 01:00:00,17.235,12.875882
2018-10-07 04:00:00,17.446,12.8821
2018-10-07 05:00:00,17.7625,12.358585
2018-10-07 11:00:00,18.46625,14.094968
2018-10-07 18:00:00,18.519001,15.459263
2018-10-07 20:00:00,19.345333,14.204965
2018-10-07 23:00:00,20.207,12.8844385
2018-10-08 07:00:00,18.448502,13.8167
2018-10-08 09:00:00,20.893,14.232815
2018-10-08 12:00:00,21.12175,14.200989
2018-10-08 16:00:00,21.47325,14.955652
2018-10-08 18:00:00,19.908249,15.035709
2018-10-09 00:00:00,18.83525,13.173066
2018-10-09 01:00:00,19.117,13.687665
2018-10-09 09:00:00,18.3255,13.9979315
2018-10-09 20:00:00,16.51425,15.182007
2018-10-10 03:00:00,16.5845,14.550417
2018-10-10 08:00:00,17.147,15.8172655
2018-10-10 12:00:00,18.8355,15.8665905
2018-10-10 15:00:00,19.6445,15.442565
2018-10-11 10:00:00,18.57175,13.379853
2018-10-11 12:00:00,18.800251,12.719194
2018-10-11 13:00:00,18.85275,13.282152
2018-10-11 17:00:00,17.358,14.29409
2018-10-12 00:00:00,12.6625,12.7407875
2018-10-12 03:00:00,15.03675,11.955698
2018-10-12 04:00:00,15.84575,11.659517
2018-10-12 11:00:00,17.921001,12.227404
2018-10-12 13:00:00,17.58675,12.284344
2018-10-12 16:00:00,18.378,12.905273
2018-10-12 19:00:00,18.6065,13.082731
2018-10-12 20:00:00,18.5365,13.601636
2018-10-13 02:00:00,17.6745,13.052746
2018-10-13 04:00:00,17.0765,12.201619
2018-10-13 12:00:00,17.744999,13.19211
2018-10-13 14:00:00,17.112,13.844088
2018-10-13 21:00:00,15.26525,13.03233
2018-10-13 22:00:00,15.23,12.773096
2018-10-14 01:00:00,15.88075,11.764295
2018-10-14 02:00:00,16.09175,11.884475
2018-10-14 05:00:00,15.2300005,11.131532
2018-10-14 06:00:00,15.810249,11.8958435
2018-10-15 00:00:00,15.56425,12.372481
2018-10-15 01:00:00,15.406,12.698776
2018-10-15 02:00:00,15.7225,13.513144
2018-10-15 03:00:00,15.8985,13.311219
2018-10-16 05:00:00,18.94075,13.052952
2018-10-16 09:00:00,20.189999,13.608489
2018-10-16 13:00:00,22.14175,13.7940235
2018-10-16 15:00:00,21.2975,14.555421
2018-10-16 17:00:00,21.19175,13.62666
2018-10-17 22:00:00,19.04625,13.377745
2018-10-18 06:00:00,18.00875,12.213046
2018-10-18 13:00:00,19.92575,12.41786
2018-10-18 15:00:00,20.40075,12.900613
2018-10-18 20:00:00,19.55625,11.112831
2018-10-19 00:00:00,19.55625,11.73484
2018-10-19 07:00:00,19.6975,12.327219
2018-10-19 08:00:00,19.837667,11.822102
2018-10-20 03:00:00,17.469666,12.436291
2018-10-20 05:00:00,14.8255,12.945785
2018-10-20 18:00:00,14.0695,14.889071
2018-10-21 01:00:00,17.6395,12.004764
2018-10-21 11:00:00,18.50125,14.069252
2018-10-21 12:00:00,18.026249,14.5492325
2018-10-21 13:00:00,17.70975,14.257092
2018-10-21 14:00:00,17.83275,15.29945
2018-10-22 01:00:00,12.48625,13.563634
2018-10-22 10:00:00,11.46675,11.486179
2018-10-22 11:00:00,11.2907505,14.600289
2018-10-22 18:00:00,15.459,13.472082
2018-10-22 19:00:00,13.313499,14.332057
2018-10-22 23:00:00,14.960667,14.36105
2018-10-23 01:00:00,14.64975,14.783966
2018-10-23 04:00:00,14.6145,13.924791
2018-10-24 01:00:00,16.619751,12.608345
2018-10-24 02:00:00,17.323,11.930124
2018-10-24 07:00:00,16.637001,12.095692
2018-10-24 20:00:00,18.94075,10.47165
2018-10-25 03:00:00,12.92625,12.026384
