timestamp,actual,predicted
2018-07-04 06:00:00,27.785751,29.001728
2018-07-04 09:00:00,29.4335,29.613617
2018-07-04 11:00:00,33.828,36.99351
2018-07-04 14:00:00,37.4535,40.410717
2018-07-04 20:00:00,32.399876,32.859066
2018-07-05 01:00:00,30.9715,29.707886
2018-07-05 02:00:00,30.037874,29.314182
2018-07-05 09:00:00,32.180126,32.88191
2018-07-05 12:00:00,33.113876,33.29818
2018-07-05 13:00:00,31.631,33.307846
2018-07-05 15:00:00,31.136501,34.080334
2018-07-05 23:00:00,33.169,33.81093
2018-07-06 04:00:00,32.7295,31.02641
2018-07-06 05:00:00,32.7295,31.083637
2018-07-06 08:00:00,32.4365,33.233837
2018-07-06 15:00:00,35.31125,35.787144
2018-07-06 17:00:00,33.553375,36.58835
2018-07-07 13:00:00,45.254,45.63301
2018-07-07 17:00:00,44.979248,46.099373
2018-07-07 18:00:00,43.111374,44.09259
2018-07-07 19:00:00,41.903126,42.493935
2018-07-07 22:00:00,39.1015,37.900627
2018-07-08 09:00:00,39.76075,41.042175
2018-07-08 11:00:00,43.880623,43.57942
2018-07-08 12:00:00,44.869625,44.00274
2018-07-08 13:00:00,46.51725,46.801647
2018-07-09 05:00:00,36.574753,35.842804
2018-07-09 07:00:00,36.684666,36.682877
2018-07-09 09:00:00,38.771873,40.648266
2018-07-09 13:00:00,43.001625,43.82776
2018-07-09 21:00:00,40.255375,39.08838
2018-07-10 11:00:00,37.893124,39.941612
2018-07-10 12:00:00,39.541,40.221527
2018-07-10 19:00:00,40.639668,42.773567
2018-07-11 06:00:00,37.124,35.66571
2018-07-11 07:00:00,37.014126,36.44264
2018-07-11 11:00:00,35.146374,37.52413
2018-07-11 14:00:00,40.749626,42.291786
2018-07-11 15:00:00,41.84825,43.013397
2018-07-11 19:00:00,39.980335,41.742058
2018-07-12 02:00:00,37.89325,38.19778
2018-07-12 10:00:00,42.507126,43.883034
2018-07-12 13:00:00,47.945374,48.32522
2018-07-12 14:00:00,49.6485,49.928467
2018-07-13 04:00:00,39.0465,39.08745
2018-07-13 08:00:00,39.431126,39.857666
2018-07-13 11:00:00,41.408752,42.664856
2018-07-14 13:00:00,42.72675,42.209785
2018-07-14 17:00:00,38.552124,41.00254
2018-07-14 20:00:00,33.6085,35.85679
2018-07-14 23:00:00,33.279,33.28222
2018-07-15 01:00:00,34.212624,34.234386
2018-07-15 05:00:00,35.1465,35.148254
2018-07-15 15:00:00,43.1665,43.010395
2018-07-15 16:00:00,37.710167,41.004623
2018-07-15 17:00:00,36.574623,39.484657
2018-07-15 22:00:00,33.553375,33.44271
2018-07-16 02:00:00,33.278748,33.4511
2018-07-16 04:00:00,32.9495,34.259544
2018-07-16 08:00:00,35.0915,37.196754
2018-07-16 09:00:00,36.794125,39.73983
2018-07-16 11:00:00,38.112747,43.284954
2018-07-16 17:00:00,40.365124,44.167923
2018-07-16 22:00:00,34.1575,37.55005
2018-07-17 05:00:00,32.9495,34.640198
2018-07-17 10:00:00,41.02425,42.910934
2018-07-17 16:00:00,47.121624,48.606636
2018-07-17 20:00:00,41.46375,43.97474
2018-07-17 21:00:00,40.42,42.365105
2018-07-18 03:00:00,38.55225,38.50727
2018-07-18 04:00:00,38.33275,39.064583
2018-07-18 05:00:00,37.947998,38.314365
2018-07-18 09:00:00,39.9805,42.700466
2018-07-18 14:00:00,42.507126,46.412926
2018-07-18 16:00:00,43.551003,45.48551
2018-07-18 21:00:00,41.024376,42.12284
2018-07-18 23:00:00,39.9805,39.929653
2018-07-19 03:00:00,38.387627,38.689167
2018-07-19 06:00:00,38.003,39.402588
2018-07-19 07:00:00,38.332497,39.543095
2018-07-19 12:00:00,41.02425,41.88865
2018-07-19 19:00:00,41.793,43.15969
